		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
110111100   22   29   28   30   20   25   32   21  6.792099 0.559221 SUCCESS 117
111000000   24   21   29   26   27   25   23   30  3.216084 0.920074 SUCCESS 118
111000010   21   28   29   29   33   27   21   19  7.978367 0.435586 SUCCESS 119
111000100   30   20   19   20   25   22   35   24  9.230832 0.323199 SUCCESS 120
111000110   21   28   27   23   31   14   25   13 13.355629 0.100185 SUCCESS 121
111001000   18   24   28   25   24   22   21   34  6.951636 0.541860 SUCCESS 122
111001010   22   28   23   19   22   22   27   30  4.214350 0.837285 SUCCESS 123
111001100   24   24   22   15   18   20   34   24 10.466087 0.233823 SUCCESS 124
111010000   28   22   31   22   22   26   19   19  5.705128 0.680223 SUCCESS 125
111010010   27   16   23   25   21   26   12   18 12.218347 0.141724 SUCCESS 126
111010100   22   23   27   21   22   23   25   23  1.527374 0.992244 SUCCESS 127
111010110   30   28   21   34   24   19   25   25  7.546094 0.479015 SUCCESS 128
111011000   33   23   19   22   30   22   22   27  6.799381 0.558425 SUCCESS 129
111011010   22   27   25   25   24   25   20   20  2.222452 0.973421 SUCCESS 130
111011100   18   24   25   23   29   21   21   30  5.044472 0.752812 SUCCESS 131
111100000   26   28   29   27   27   18   24   27  4.156757 0.842710 SUCCESS 132
111100010   32   18   20   24   27   25   28   29  6.757676 0.562989 SUCCESS 133
111100100   21   19   33   23   19   23   17   31 10.424382 0.236494 SUCCESS 134
111100110   24   27   20   24   19   25   38   22 10.451523 0.234753 SUCCESS 135
111101000   29   28   27   28   21   24   24   21  3.275000 0.915934 SUCCESS 136
111101010   22   34   24   17   15   29   21   30 12.933285 0.114166 SUCCESS 137
111101100   34   13   20   23   27   26   25   37 17.451298 0.025738 SUCCESS 138
111101110   23   23   29   30   29   24   19   28  5.080219 0.748969 SUCCESS 139
111110000   28   24   23   28   30   22   24   31  4.614847 0.797836 SUCCESS 140
111110010   24   17   29   21   23   23   21   28  4.916710 0.766440 SUCCESS 141
111110100   28   17   24   29   17   24   21   16  9.575724 0.296075 SUCCESS 142
111110110   38   16   23   29   20   27   27   22 13.443010 0.097489 SUCCESS 143
111111000   31   19   21   23   34   26   25   30  9.012379 0.341253 SUCCESS 144
111111010   32   31   29   22   25   23   19   18  8.502655 0.385969 SUCCESS 145
111111100   32   21   24   20   20   21   18   24  6.813944 0.556833 SUCCESS 146
111111110   36   19   22   24   24   17   19   30 12.077346 0.147786 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   35   33   18   25   21   20   23   28 11.587481 0.170580 SUCCESS   0
000000011   34   29   20   24   22   22   27   28  6.952960 0.541716 SUCCESS   1
000000101   25   24   18   14   24   31   24   26  8.306047 0.404160 SUCCESS   2
000000111   31   30   24   25   18   19   24   31  8.020071 0.431512 SUCCESS   3
000001001   24   27   25   19   23   21   11   22  9.964968 0.267493 SUCCESS   4
000001011   24   21   21   22   23   34   24   27  5.511168 0.701802 SUCCESS   5
000001101   23   28   17   29   22   27   29   22  5.519774 0.700848 SUCCESS   6
000001111   27   28   24   27   13   25   28   27  7.485854 0.485230 SUCCESS   7
000010001   36   25   26   22   13   23   25   24 11.679496 0.166087 SUCCESS   8
000010011   19   25   30   19   18   23   15   23  9.456568 0.305255 SUCCESS   9
000010101   18   30   26   25   20   25   37   27 11.037375 0.199590 SUCCESS  10
000010111   27   28   21   24   29   26   26   19  3.681456 0.884660 SUCCESS  11
000011001   21   19   26   29   25   26   24   35  7.622222 0.471214 SUCCESS  12
000011011   24   18   22   25   18   24   27   16  7.016510 0.534852 SUCCESS  13
000011101   20   23   32   25   30   15   28   27  9.273861 0.319723 SUCCESS  14
000011111   25   37   30   26   21   22   31   28 11.310111 0.184739 SUCCESS  15
000100011   20   27   25   26   12   31   24   32 12.044247 0.149241 SUCCESS  16
000100101   30   16   15   23   28   23   19   17 12.328898 0.137121 SUCCESS  17
000100111   33   32   28   32   22   24   19   21 10.554792 0.228223 SUCCESS  18
000101001   25   16   24   15   20   17   32   25 12.354715 0.136065 SUCCESS  19
000101011   18   22   26   19   27   24   26   27  4.010460 0.856179 SUCCESS  20
000101101   28   20   31   23   18   29   24   26  6.045386 0.642148 SUCCESS  21
000101111   32   27   16   23   19   27   30   18 10.391283 0.238629 SUCCESS  22
000110011   23   19   30   27   29   25   17   33  9.299678 0.317650 SUCCESS  23
000110101   27   27   31   29   26   26   28   20  4.903471 0.767842 SUCCESS  24
000110111   23   25   20   25   26   23   20   21  2.433624 0.964754 SUCCESS  25
000111001   29   21   26   25   30   27   21   22  3.859528 0.869570 SUCCESS  26
000111011   24   24   30   26   32   19   26   28  5.792509 0.670461 SUCCESS  27
000111101   24   16   31   22   13   26   24   29 11.602044 0.169862 SUCCESS  28
000111111   28   31   25   25   23   24   31   35  9.124254 0.331923 SUCCESS  29
001000011   24   24   29   27   22   21   24   28  2.486582 0.962354 SUCCESS  30
001000101   33   19   26   21   19   20   27   16 10.296620 0.244821 SUCCESS  31
001000111   31   15   23   18   17   26   28   32 12.831341 0.117786 SUCCESS  32
001001011   21   13   16   18   25   25   20   24 11.573579 0.171268 SUCCESS  33
001001101   19   28   27   20   25   18   16   12 14.141399 0.078154 SUCCESS  34
001001111   27   32   27   28   16   24   20   27  7.672532 0.466094 SUCCESS  35
001010011   22   20   26   28   18   20   25   23  4.373887 0.821914 SUCCESS  36
001010101   18   29   27   21   26   18   28   28  6.349896 0.608101 SUCCESS  37
001010111   19   22   23   18   24   23   24   22  3.635779 0.888400 SUCCESS  38
001011011   29   17   27   25   21   34   23   26  8.104805 0.423300 SUCCESS  39
001011101   18   22   29   19   30   20   20   20  7.898267 0.443470 SUCCESS  40
001011111   29   27   17   28   23   26   24   20  5.070289 0.750038 SUCCESS  41
001100101   22   18   20   23   30   32   24   25  6.680224 0.571494 SUCCESS  42
001100111   23   33   28   33   21   26   16   30 11.817188 0.159549 SUCCESS  43
001101011   23   24   28   21   25   30   27   23  2.842727 0.943836 SUCCESS  44
001101101   27   23   22   26   27   27   30   26  2.733501 0.949953 SUCCESS  45
001101111   25   25   20   24   28   23   11   16 12.083303 0.147526 SUCCESS  46
001110101   28   24   18   31   26   21   29   28  6.181754 0.626881 SUCCESS  47
001110111   30   23   34   21   26   22   17   32 10.926825 0.205880 SUCCESS  48
001111011   23   23   25   20   27   24   26   15  5.145093 0.741962 SUCCESS  49
001111101   27   29   28   21   21   18   14   18 10.761992 0.215553 SUCCESS  50
001111111   27   33   26   29   23   28   25   37 11.802624 0.160230 SUCCESS  51
010000011   25   29   16   29   19   24   41   26 17.824654 0.022580 SUCCESS  52
010000111   22   18   33   27   26   33   23   24  8.732362 0.365374 SUCCESS  53
010001011   26   26   21   22   20   24   24   17  4.102475 0.847761 SUCCESS  54
010001111   25   15   23   15   12   19   31   30 18.505831 0.017738 SUCCESS  55
010010011   21   34   25   24   29   16   25   22  8.561571 0.380619 SUCCESS  56
010010111   26   12   26   19   24   18   19   23 11.023474 0.200373 SUCCESS  57
010011011   25   24   24   17   25   17   16   14 12.251446 0.140333 SUCCESS  58
010011111   25   33   30   28   20   32   18   33 13.165640 0.106276 SUCCESS  59
010100011   25   12   23   20   20   21   33   24 11.880738 0.156605 SUCCESS  60
010100111   27   24   23   27   23   23   26   24  0.944169 0.998577 SUCCESS  61
010101011   20   41   24   22   31   23   31   34 20.428221 0.008832 FAILURE  62
010101111   18   27   23   21   21   27   30   25  4.714144 0.787646 SUCCESS  63
010110011   24   27   19   30   24   20   20   31  6.349896 0.608101 SUCCESS  64
010110111   26   31   25   30   24   27   21   23  4.165363 0.841904 SUCCESS  65
010111011   21   27   25   14   25   20   26   23  6.398883 0.602644 SUCCESS  66
010111111   27   33   23   31   23   24   32   20  8.707868 0.367536 SUCCESS  67
011000111   30   28   20   23   29   27   25   30  5.309926 0.723995 SUCCESS  68
011001111   20   26   27   29   28   25   14   20  8.077664 0.425921 SUCCESS  69
011010111   20   24   28   25   26   34   25   25  5.436364 0.710080 SUCCESS  70
011011111   20   31   27   23   25   24   14   21  8.127974 0.421070 SUCCESS  71
011101111   26   23   35   22   25   15   20   22 10.017926 0.263770 SUCCESS  72
011111111   26   25   31   33   22   17   27   22  8.198144 0.414358 SUCCESS  73
100000000   35   33   18   25   21   20   24   28 11.511353 0.174374 SUCCESS  74
100010000   25   22   26   23   21   21   25   25  1.459852 0.993355 SUCCESS  75
100100000   38   20   24   27   18   27   23   29 11.952231 0.153348 SUCCESS  76
100101000   24   15   19   20   34   26   26   28 10.476016 0.233191 SUCCESS  77
100110000   25   26   29   25   15   30   29   26  7.113821 0.524404 SUCCESS  78
100111000   27   28   29   22   17   22   18   27  6.561068 0.584642 SUCCESS  79
101000000   26   29   20   15   33   20   24   26  9.637288 0.291412 SUCCESS  80
101000100   32   29   21   23   23   25   19   24  5.256968 0.729791 SUCCESS  81
101001000   26   20   21   26   25   29   25   32  4.902147 0.767982 SUCCESS  82
101001100   23   25   19   30   16   23   22   16  8.965379 0.345225 SUCCESS  83
101010000   24   19   22   25   24   24   29   22  2.654725 0.954125 SUCCESS  84
101010100   25   24   30   24   26   24   23   23  1.639248 0.990147 SUCCESS  85
101011000   25   17   23   10   31   32   31   21 17.830612 0.022533 SUCCESS  86
101011100   27   26   32   20   31   20   35   31 12.937257 0.114027 SUCCESS  87
101100000   27   23   27   27   19   25   22   15  6.179106 0.627177 SUCCESS  88
101100100   27   18   32   24   31   16   21   21 10.289338 0.245303 SUCCESS  89
101101000   22   19   32   16   23   28   27   24  7.840675 0.449186 SUCCESS  90
101101100   24   19   29   38   20   22   23   24 11.129391 0.194475 SUCCESS  91
101110000   23   22   24   13   34   23   23   23  9.992109 0.265580 SUCCESS  92
101110100   28   19   30   16   25   25   19   16 10.355536 0.240953 SUCCESS  93
101111000   26   25   19   24   30   39   25   14 16.323946 0.037971 SUCCESS  94
101111100   27   25   23   25   19   26   23   21  2.315792 0.969768 SUCCESS  95
110000000   23   29   15   22   18   22   25   25  6.974805 0.539353 SUCCESS  96
110000010   27   21   23   31   18   25   30   15  9.526737 0.299825 SUCCESS  97
110000100   22   25   22   23   20   18   26   25  3.263747 0.916733 SUCCESS  98
110001000   20   26   25   27   21   29   20   27  3.723161 0.881197 SUCCESS  99
110001010   20   20   21   24   23   20   22   24  3.288240 0.914989 SUCCESS 100
110010000   35   18   29   28   20   23   25   29  9.757768 0.282441 SUCCESS 101
110010010   21   19   26   25   21   18   27   26  4.467226 0.812703 SUCCESS 102
110010100   23   20   20   29   31   28   26   30  6.453165 0.596607 SUCCESS 103
110011000   28   30   33   27   20   31   27   29  9.150071 0.329795 SUCCESS 104
110011010   17   21   25   21   25   30   17   36 12.679085 0.123379 SUCCESS 105
110100000   27   28   25   20   30   28   34   29  8.353047 0.399765 SUCCESS 106
110100010   28   29   27   21   24   26   19   24  3.579511 0.892932 SUCCESS 107
110100100   25   16   18   21   18   27   25   28  7.813534 0.451894 SUCCESS 108
110101000   20   26   19   26   21   23   23   32  5.374800 0.716868 SUCCESS 109
110101010   27   36   27   25   31   29   26   29 10.040434 0.262199 SUCCESS 110
110101100   17   18   18   13   31   27   26   20 14.353894 0.072995 SUCCESS 111
110110000   30   24   27   32   21   18   30   16 10.612384 0.224644 SUCCESS 112
110110010   26   20   23   31   32   17   20   21  8.933604 0.347928 SUCCESS 113
110110100   21   19   22   23   23   22   26   19  3.720513 0.881419 SUCCESS 114
110111000   22   25   18   22   21   23   21   23  3.381579 0.908183 SUCCESS 115
110111010   28   26   26   16   24   24   21   20  5.077571 0.749254 SUCCESS 116
110111100   27   19   21   22   26   28   19   24  4.154109 0.842958 SUCCESS 117
111000000   18   31   16   17   22   23   18   25 10.964558 0.203716 SUCCESS 118
111000010   24   30   30   25   22   18   32   23  7.189949 0.516284 SUCCESS 119
111000100   26   27   23   26   19   38   27   27 10.233070 0.249047 SUCCESS 120
111000110   29   25   21   24   33   32   25   27  7.293218 0.505352 SUCCESS 121
111001000   36   18   28   26   21   20   23   29 10.384001 0.239101 SUCCESS 122
111001010   22   23   21   27   26   21   26   32  4.257378 0.833187 SUCCESS 123
111001100   21   32   25   29   21   35   30   36 16.132634 0.040521 SUCCESS 124
111010000   24   22   29   28   22   18   35   23  8.519866 0.384401 SUCCESS 125
111010010   30   24   28   23   20   22   30   22  4.604918 0.798847 SUCCESS 126
111010100   21   25   18   26   19   20   22   25  4.661186 0.793099 SUCCESS 127
111010110   21   23   15   21   21   25   27   26  5.703804 0.680371 SUCCESS 128
111011000   30   28   26   29   21   19   28   24  5.164953 0.739809 SUCCESS 129
111011010   22   18   25   26   25   26   25   21  2.730853 0.950097 SUCCESS 130
111011100   24   25   23    9   23   26   23   32 12.873045 0.116293 SUCCESS 131
111100000   17   31   19   21   22   23   26   21  6.813944 0.556833 SUCCESS 132
111100010   27   24   26   24   23   30   21   29  3.207478 0.920670 SUCCESS 133
111100100   23   23   26   28   26   24   23   25  1.037509 0.998000 SUCCESS 134
111100110   20   23   23   27   21   33   24   30  6.232064 0.621255 SUCCESS 135
111101000   26   28   29   29   19   20   30   23  5.918948 0.656311 SUCCESS 136
111101010   23   24   18   21   19   20   19   29  6.499504 0.591463 SUCCESS 137
111101100   41   23   30   27   22   17   23   16 19.009598 0.014808 SUCCESS 138
111101110   22   27   20   14   23   24   20   20  7.659954 0.467371 SUCCESS 139
111110000   21   32   27   24   24   17   29   26  6.562392 0.584496 SUCCESS 140
111110010   36   26   29   29   21   25   31   24  9.962982 0.267634 SUCCESS 141
111110100   22   32   31   27   22   27   24   24  5.368842 0.717524 SUCCESS 142
111110110   34   26   24   26   29   19   19   15 11.238617 0.188542 SUCCESS 143
111111000   23   31   30   20   25   20   24   33  8.054494 0.428165 SUCCESS 144
111111010   20   23   21   27   24   24   27   25  1.994069 0.981193 SUCCESS 145
111111100   20   28   27   32   25   25   29   24  5.038514 0.753452 SUCCESS 146
111111110   26   25   31   33   22   17   27   22  8.198144 0.414358 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   22   24   16   22   25   33   30   25  7.977043 0.435716 SUCCESS   0
000000011   26   25   20   25   24   24   28   21  2.011281 0.980664 SUCCESS   1
000000101   27   24   25   22   27   29   28   21  2.775205 0.947663 SUCCESS   2
000000111   30   23   23   19   25   25   27   25  3.062505 0.930374 SUCCESS   3
000001001   23   33   18   20   21   23   28   23  6.976129 0.539210 SUCCESS   4
000001011   28   21   26   16   27   28   22   21  5.705128 0.680223 SUCCESS   5
000001101   26   32   29   21   17   21   21   26  7.349486 0.499437 SUCCESS   6
000001111   29   28   28   18   17   28   28   27  7.435543 0.490450 SUCCESS   7
000010001   26   21   20   24   27   24   22   23  2.044380 0.979621 SUCCESS   8
000010011   23   35   24   30   24   20   29   29  8.801208 0.359343 SUCCESS   9
000010101   24   16   25   26   24   29   25   27  4.324900 0.826685 SUCCESS  10
000010111   35   26   34   26   21   20   26   24 10.309198 0.243991 SUCCESS  11
000011001   19   28   33   25   26   18   21   22  7.510347 0.482699 SUCCESS  12
000011011   27   27   21   19   24   21   23   25  2.891714 0.940968 SUCCESS  13
000011101   25   18   28   15   27   33   25   20 10.297944 0.244734 SUCCESS  14
000011111   32   27   19   22   14   20   18   16 14.336683 0.073401 SUCCESS  15
000100011   30   21   25   24   29   28   28   18  5.571408 0.695116 SUCCESS  16
000100101   17   30   22   18   17   23   20   23  8.930956 0.348154 SUCCESS  17
000100111   32   26   18   26   38   23   31   26 14.275781 0.074854 SUCCESS  18
000101001   16   19   21   31   19   30   24   15 12.871721 0.116340 SUCCESS  19
000101011   19   26   24   33   31   26   27   22  6.970171 0.539854 SUCCESS  20
000101101   20   21   27   24   24   31   20   29  5.172234 0.739019 SUCCESS  21
000101111   38   22   30   34   33   15   29   21 21.580066 0.005756 FAILURE  22
000110011   23   24   38   23   24   19   23   29 10.231746 0.249136 SUCCESS  23
000110101   14   37   29   22   30   23   27   24 14.155300 0.077806 SUCCESS  24
000110111   22   20   17   26   22   26   21   28  4.882287 0.770080 SUCCESS  25
000111001   16   15   12   18   28   27   27   21 16.590062 0.034672 SUCCESS  26
000111011   36   22   26   24   24   31   20   20  9.553879 0.297743 SUCCESS  27
000111101   18   22   20   26   18   21   28   27  5.966610 0.650972 SUCCESS  28
000111111   25   24   24   21   19   27   20   18  4.593664 0.799991 SUCCESS  29
001000011   21   28   20   26   25   22   18   17  6.279727 0.615930 SUCCESS  30
001000101   29   19   18   25   27   24   26   28  4.833301 0.775236 SUCCESS  31
001000111   25   25   20   30   20   29   32   24  6.351220 0.607953 SUCCESS  32
001001011   18   25   23   24   22   29   18   36 10.417100 0.236962 SUCCESS  33
001001101   19   27   26   28   22   21   29   27  4.096517 0.848312 SUCCESS  34
001001111   38   16   22   26   36   27   23   23 17.333465 0.026818 SUCCESS  35
001010011   14   15   20   28   26   33   18   22 14.913929 0.060841 SUCCESS  36
001010101   29   18   28   16   24   18   14   32 14.939746 0.060328 SUCCESS  37
001010111   23   23   29   28   32   19   31   21  7.630827 0.470337 SUCCESS  38
001011011   17   25   25   25   20   30   23   27  4.883611 0.769940 SUCCESS  39
001011101   23   23   29   25   23   32   27   27  4.182575 0.840287 SUCCESS  40
001011111   38   29   30   30   28   18   22   21 14.410824 0.071666 SUCCESS  41
001100101   25   23   20   23   22   36   28   21  7.985648 0.434873 SUCCESS  42
001100111   29   27   34   26   23   23   25   20  6.198965 0.624956 SUCCESS  43
001101011   16   28   29   19   25   22   22   28  6.721929 0.566910 SUCCESS  44
001101101   29   32   26   19   21   23   25   28  5.825608 0.666759 SUCCESS  45
001101111   31   25   19   27   22   27   20   30  6.062597 0.640220 SUCCESS  46
001110101   22   26   25   22   26   27   24   25  1.028903 0.998059 SUCCESS  47
001110111   27   23   25   26   31   29   22   19  4.715468 0.787509 SUCCESS  48
001111011   22   26   33   21   21   21   23   28  5.587296 0.693350 SUCCESS  49
001111101   28   24   26   21   19   35   19   22  8.629093 0.374544 SUCCESS  50
001111111   30   24   18   22   21   30   20   21  6.441912 0.597858 SUCCESS  51
010000011   24   23   25   18   16   25   17   28  7.711589 0.462138 SUCCESS  52
010000111   27   24   23   25   16   21   23   12 10.464763 0.233908 SUCCESS  53
010001011   28   17   21   26   28   24   21   29  5.409223 0.713075 SUCCESS  54
010001111   20   22   21   32   21   20   29   24  6.213529 0.623327 SUCCESS  55
010010011   24   23   23   15   29   31   31   27  8.791278 0.360208 SUCCESS  56
010010111   22   19   30   25   17   22   21   28  6.424700 0.599771 SUCCESS  57
010011011   21   29   27   32   28   26   22   30  6.352544 0.607806 SUCCESS  58
010011111   32   14   25   22   34   23   22   25 11.535846 0.173145 SUCCESS  59
010100011   22   27   18   32   23   22   25   21  5.544267 0.698131 SUCCESS  60
010100111   19   17   20   17   24   25   24   31  8.567529 0.380080 SUCCESS  61
010101011   24   21   28   17   24   18   21   27  5.881877 0.660462 SUCCESS  62
010101111   24   19   32   27   36   19   23   25 11.011558 0.201045 SUCCESS  63
010110011   20   27   20   26   17   17   19   23  7.990282 0.434420 SUCCESS  64
010110111   21   26   16   25   16   27   29   25  7.789040 0.454344 SUCCESS  65
010111011   17   27   22   28   22   28   26   29  5.198052 0.736214 SUCCESS  66
010111111   33   21   24   26   29   18   19   16 10.593849 0.225791 SUCCESS  67
011000111   20   21   22   30   24   26   18   29  5.629000 0.688710 SUCCESS  68
011001111   26   24   30   26   22   20   33   23  5.834214 0.665796 SUCCESS  69
011010111   21   29   28   28   28   18   25   31  6.631238 0.576890 SUCCESS  70
011011111   28   20   24   20   27   25   22   23  2.824192 0.944901 SUCCESS  71
011101111   22   23   24   27   23   23   22   23  1.112312 0.997434 SUCCESS  72
011111111   33   25   22   14   25   19   18   17 13.278177 0.102630 SUCCESS  73
100000000   22   24   16   22   25   33   30   25  7.977043 0.435716 SUCCESS  74
100010000   21   24   24   16   23   25   20   19  5.643564 0.687088 SUCCESS  75
100100000   25   20   21   19   33   21   18   17 10.236380 0.248826 SUCCESS  76
100101000   34   20   21   22   19   25   35   24 11.476930 0.176112 SUCCESS  77
100110000   23   23   24   35   28   25   27   26  5.894454 0.659053 SUCCESS  78
100111000   17   36   28   16   21   23   24   17 14.457163 0.070601 SUCCESS  79
101000000   22   19   20   27   31   29   26   22  5.680635 0.682955 SUCCESS  80
101000100   33   17   20   33   23   32   25   25 11.969443 0.152572 SUCCESS  81
101001000   25   22   26   26   23   26   18   15  6.144683 0.631029 SUCCESS  82
101001100   24   29   22   20   23   30   18   23  5.196728 0.736358 SUCCESS  83
101010000   28   24   26   27   20   23   27   26  2.249594 0.972388 SUCCESS  84
101010100   26   19   18   26   20   15   26   29  8.754207 0.363453 SUCCESS  85
101011000   20   25   20   29   29   32   19   28  7.681138 0.465221 SUCCESS  86
101011100   18   21   31   22   29   25   35   21 10.477340 0.233107 SUCCESS  87
101100000   27   27   17   17   14   24   22   21 10.532285 0.229634 SUCCESS  88
101100100   22   22   33   18   24   35   20   25 10.959924 0.203980 SUCCESS  89
101101000   27   20   27   23   19   22   27   29  4.138222 0.844442 SUCCESS  90
101101100   22   28   24   24   36   24   25   22  6.774887 0.561104 SUCCESS  91
101110000   19   28   25   26   21   34   26   20  7.231653 0.511858 SUCCESS  92
101110100   26   23   24   16   27   26   25   21  4.086587 0.849228 SUCCESS  93
101111000   25   27   22   27   23   21   21   35  6.655731 0.574190 SUCCESS  94
101111100   36   29   23   30   24   17   13   22 16.085633 0.041171 SUCCESS  95
110000000   26   28   31   28   21   27   28   33  7.514319 0.482289 SUCCESS  96
110000010   23   22   17   29   22   16   20   23  7.677166 0.465624 SUCCESS  97
110000100   23   28   25   27   29   21   24   26  2.436272 0.964636 SUCCESS  98
110001000   19   24   21   17   33   22   26   20  8.356357 0.399457 SUCCESS  99
110001010   26   27   19   30   26   25   22   26  3.435861 0.904110 SUCCESS 100
110010000   20   16   16   24   31   24   18   28 10.940064 0.205118 SUCCESS 101
110010010   26   29   24   21   24   34   21   28  6.453165 0.596607 SUCCESS 102
110010100   24   18   15   29   29   26   27   17  9.992109 0.265580 SUCCESS 103
110011000   16   15   21   27   22   20   23   23  8.735672 0.365083 SUCCESS 104
110011010   25   26   32   30   24   19   19   27  6.664337 0.573243 SUCCESS 105
110100000   20   22   18   15   27   20   25   26  7.770505 0.456203 SUCCESS 106
110100010   23   22   22   33   28   28   23   22  5.130530 0.743538 SUCCESS 107
110100100   25   25   27   23   28   22   22   24  1.443964 0.993600 SUCCESS 108
110101000   27   25   30   32   22   19   19   25  6.807986 0.557484 SUCCESS 109
110101010   21   22   18   27   20   15   33   24 10.457481 0.234373 SUCCESS 110
110101100   17   21   29   27   25   24   28   28  5.113318 0.745399 SUCCESS 111
110110000   25   29   25   20   16   24   25   20  5.577366 0.694454 SUCCESS 112
110110010   27   28   31   21   31   26   24   12 11.646397 0.167692 SUCCESS 113
110110100   29   32   28   23   19   28   29   25  6.674267 0.572149 SUCCESS 114
110111000   23   27   20   23   17   35   17   25 10.687188 0.220061 SUCCESS 115
110111010   20   30   25   20   30   26   25   25  4.452662 0.814150 SUCCESS 116
110111100   23   29   22   22   19   32   17   31  9.315566 0.316379 SUCCESS 117
111000000   27   24   30   26   21   25   25   27  2.538217 0.959925 SUCCESS 118
111000010   19   31   17   24   20   28   30   29  9.002449 0.342089 SUCCESS 119
111000100   29   26   29   22   33   22   20   25  6.359826 0.606994 SUCCESS 120
111000110   26   24   17   17   21   25   16   25  8.261694 0.408334 SUCCESS 121
111001000   20   18   17   26   24   26   29   28  6.543856 0.586547 SUCCESS 122
111001010   23   17   23   30   22   16   21   22  7.779111 0.455339 SUCCESS 123
111001100   25   17   18   28   19   21   18   26  8.185566 0.415557 SUCCESS 124
111010000   21   26   21   16   25   26   27   24  4.493043 0.810129 SUCCESS 125
111010010   22   18   18   21   27   27   23   22  5.102064 0.746614 SUCCESS 126
111010100   25   24   32   29   31   21   17   25  8.037283 0.429837 SUCCESS 127
111010110   22   28   19   26   27   20   32   32  8.139228 0.419990 SUCCESS 128
111011000   26   25   28   30   17   24   23   22  4.655228 0.793710 SUCCESS 129
111011010   31   27   31   30   24   25   29   18  7.962479 0.437144 SUCCESS 130
111011100   35   24   27   26   16   39   14   24 21.772702 0.005355 FAILURE 131
111100000   25   25   21   21   22   22   29   33  5.528379 0.699894 SUCCESS 132
111100010   32   23   24   34   31   16   26   22 11.630509 0.168467 SUCCESS 133
111100100   22   14   19   22   31   26   26   20  9.186480 0.326810 SUCCESS 134
111100110   29   26   28   34   20   23   14   24 10.951318 0.204473 SUCCESS 135
111101000   27   26   23   25   31   26   19   35  8.445062 0.391245 SUCCESS 136
111101010   28   24   21   29   23   24   22   26  2.384637 0.966893 SUCCESS 137
111101100   28   26   31   27   22   25   25   15  6.807986 0.557484 SUCCESS 138
111101110   23   31   30   23   19   31   20   19  8.476837 0.388329 SUCCESS 139
111110000   24   31   23   27   19   19   26   24  4.807483 0.777940 SUCCESS 140
111110010   30   18   25   24   24   17   23   19  6.729211 0.566111 SUCCESS 141
111110100   24   27   19   25   30   25   22   31  4.978274 0.759896 SUCCESS 142
111110110   37   26   29   28   36   29   32   17 19.649733 0.011746 SUCCESS 143
111111000   25   22   17   24   26   19   24   22  4.178603 0.840660 SUCCESS 144
111111010   28   20   21   20   26   19   17   25  6.355854 0.607437 SUCCESS 145
111111100   28   14   22   20   28   20   19   15 12.540069 0.128685 SUCCESS 146
111111110   33   25   22   14   25   19   18   17 13.278177 0.102630 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   21   27   15   30   20   19   21   23  8.474190 0.388571 SUCCESS   0
000000011   35   23   19   25   25   21   22   24  6.849691 0.552933 SUCCESS   1
000000101   26   26   23   20   25   24   26   27  1.537303 0.992071 SUCCESS   2
000000111   29   15   25   23   23   26   12   20 12.261376 0.139917 SUCCESS   3
000001001   24   28   24   26   29   18   18   26  5.146417 0.741818 SUCCESS   4
000001011   19   21   25   15   24   19   18   29  9.354623 0.313269 SUCCESS   5
000001101   30   20   26   26   24   23   28   22  3.249183 0.917761 SUCCESS   6
000001111   22   27   17   32   24   27   20   22  6.654407 0.574336 SUCCESS   7
000010001   22   22   25   28   27   28   26   23  2.080127 0.978456 SUCCESS   8
000010011   20   28   23   17   27   21   28   21  5.585972 0.693498 SUCCESS   9
000010101   24   23   21   23   29   29   29   32  5.801115 0.669499 SUCCESS  10
