		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
101100100   29   24   19   32   20   20   25   23  6.324079 0.610980 SUCCESS  89
101101000   24   26   20   18   20   24   21   20  4.804836 0.778217 SUCCESS  90
101101100   29   25   31   28   21   22   26   20  4.969669 0.760813 SUCCESS  91
101110000   21   27   24   31   21   28   21   35  8.919040 0.349172 SUCCESS  92
101110100   27   28   28   23   17   24   26   25  3.918445 0.864406 SUCCESS  93
101111000   26   23   28   22   27   28   16   21  5.298672 0.725229 SUCCESS  94
101111100   30   21   17   24   22   20   16   19  9.430750 0.307271 SUCCESS  95
110000000   20   24   27   21   22   22   31   21  4.425521 0.816837 SUCCESS  96
110000010   30   26   22   30   21   28   17   23  6.451841 0.596754 SUCCESS  97
110000100   27   29   25   33   20   27   21   24  5.936159 0.654383 SUCCESS  98
110001000   35   23   28   28   22   38   24   27 14.318809 0.073825 SUCCESS  99
110001010   20   18   23   18   19   23   20   17  8.827687 0.357040 SUCCESS 100
110010000   28   28   18   29   25   32   22   27  6.724577 0.566619 SUCCESS 101
110010010   21   20   24   25   24   27   27   18  3.645709 0.887592 SUCCESS 102
110010100   25   28   28   22   32   22   21   23  4.622129 0.797094 SUCCESS 103
110011000   28   26   29   18   15   23   27   21  7.890985 0.444191 SUCCESS 104
110011010   15   31   25   21   26   25   28   26  6.875508 0.550122 SUCCESS 105
110100000   22   18   25   23   33   23   29   23  6.273769 0.616595 SUCCESS 106
110100010   23   25   19   19   25   22   20   22  3.889979 0.866911 SUCCESS 107
110100100   27   20   20   23   28   23   22   16  5.873271 0.661425 SUCCESS 108
110101000   25   20   40   11   28   23   19   36 26.322489 0.000925 FAILURE 109
110101010   28   27   25   21   30   26   30   24  4.115053 0.846597 SUCCESS 110
110101100   15   21   22   30   14   22   29   32 13.974580 0.082430 SUCCESS 111
110110000   26   17   30   31   27   20   34   19 11.850287 0.158010 SUCCESS 112
110110010   27   27   25   28   21   14   23   21  6.780845 0.560452 SUCCESS 113
110110100   19   21   17   26   15   19   20   17 12.267334 0.139669 SUCCESS 114
110111000   24   26   23   24   18   20   26   39 11.900597 0.155694 SUCCESS 115
110111010   23   22   22   22   23   31   23   21  3.315381 0.913036 SUCCESS 116
110111100   29   22   26   19   30   31   14   21 10.730217 0.217459 SUCCESS 117
111000000   22   27   23   28   17   19   29   21  6.102978 0.635698 SUCCESS 118
111000010   33   24   30   29   18   25   22   20  8.180933 0.415999 SUCCESS 119
111000100   36   21   26   32   26   35   26   26 13.836226 0.086135 SUCCESS 120
111000110   26   28   23   22   26   23   25   26  1.300315 0.995548 SUCCESS 121
111001000   21   21   18   35   30   24   17   20 11.949584 0.153468 SUCCESS 122
111001010   27   24   27   20   33   20   22   30  6.927143 0.544513 SUCCESS 123
111001100   27   26   21   16   11   18   25   30 14.557784 0.068336 SUCCESS 124
111010000   26   22   20   23   32   22   29   24  4.850512 0.773428 SUCCESS 125
111010010   25   33   19   24   25   21   18   15 10.372748 0.239832 SUCCESS 126
111010100   32   23   29   18   35   27   25   32 12.674451 0.123552 SUCCESS 127
111010110   18   21   29   23   20   18   27   30  7.373979 0.496872 SUCCESS 128
111011000   25   18   28   21   25   31   28   27  5.486675 0.704516 SUCCESS 129
111011010   23   19   22   23   18   17   21   18  7.921436 0.441182 SUCCESS 130
111011100   24   26   25   25   12   22   25   28  7.467318 0.487151 SUCCESS 131
111100000   28   29   25   19   21   20   26   23  4.197138 0.838913 SUCCESS 132
111100010   32   24   20   26   20   29   16   19  9.322848 0.315797 SUCCESS 133
111100100   24   19   20   31   18   21   23   26  6.322755 0.611127 SUCCESS 134
111100110   27   34   26   21   24   28   25   26  5.470787 0.706274 SUCCESS 135
111101000   19   28   13   22   33   27   29   28 12.400392 0.134213 SUCCESS 136
111101010   25   25   26   20   24   28   28   33  5.199376 0.736070 SUCCESS 137
111101100   21   32   28   30   24   26   25   16  7.935338 0.439812 SUCCESS 138
111101110   25   23   24   24   19   35   23   27  6.477659 0.593887 SUCCESS 139
111110000   30   34   21   30   21   16   19   17 14.085130 0.079573 SUCCESS 140
111110010   27   25   21   28   28   16   23   25  4.976950 0.760037 SUCCESS 141
111110100   20   34   21   27   32   24   26   28  8.614529 0.375849 SUCCESS 142
111110110   22   27   22   27   23   23   18   16  5.949399 0.652900 SUCCESS 143
111111000   26   32   19   27   27   22   25   17  6.943030 0.542792 SUCCESS 144
111111010   23   25   22   23   25   24   23   26  0.638335 0.999665 SUCCESS 145
111111100   27   23   21   29   29   27   28   18  5.223869 0.733403 SUCCESS 146
111111110   31   22   21   29   31   19   32   27  9.292397 0.318233 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   29   22   21   23   33   26   25   27  5.258292 0.729646 SUCCESS   0
000000011   28   21   24   17   19   33   24   27  8.027353 0.430803 SUCCESS   1
000000101   21   25   29   20   32   23   30   26  6.190359 0.625918 SUCCESS   2
000000111   30   21   20   19   14   33   24   30 12.924680 0.114468 SUCCESS   3
000001001   24   17   28   24   20   20   32   22  7.213118 0.513823 SUCCESS   4
000001011   19   24   28   26   26   28   27   16  5.832890 0.665944 SUCCESS   5
000001101   24   24   38   26   21   30   22   21 10.511763 0.230926 SUCCESS   6
000001111   28   22   21   26   22   22   17   28  4.747243 0.784218 SUCCESS   7
000010001   24   17   24   26   23   23   30   27  4.222955 0.836468 SUCCESS   8
000010011   19   21   27   30   23   20   26   23  4.434127 0.815987 SUCCESS   9
000010101   16   28   29   23   24   29   30   20  7.570587 0.476498 SUCCESS  10
000010111   25   20   24   26   26   21   20   19  3.602680 0.891076 SUCCESS  11
000011001   20   34   24   33   28   19   24   20 10.477340 0.233107 SUCCESS  12
000011011   31   28   34   23   21   25   23   23  7.054905 0.530721 SUCCESS  13
000011101   21   24   17   21   22   24   22   21  4.287829 0.830266 SUCCESS  14
000011111   30   27   22   26   20   18   34   32 10.876514 0.208795 SUCCESS  15
000100011   21   22   23   27   26   21   25   22  1.959646 0.982224 SUCCESS  16
000100101   23   20   25   21   24   22   19   25  2.907601 0.940021 SUCCESS  17
000100111   23   32   29   34   22   17   30   21 11.715243 0.164368 SUCCESS  18
000101001   23   25   23   28   20   25   26   26  1.782898 0.986959 SUCCESS  19
000101011   20   22   29   16   29   32   29   24  9.197733 0.325891 SUCCESS  20
000101101   27   20   24   27   27   28   26   35  7.106539 0.525183 SUCCESS  21
000101111   25   22   22   28   27   23   23   25  1.520092 0.992369 SUCCESS  22
000110011   25   34   29   32   30   22   27   22  9.369848 0.312063 SUCCESS  23
000110101   31   26   33   22   26   26   27   19  7.072116 0.528872 SUCCESS  24
000110111   22   18   30   24   21   27   21   24  4.586382 0.800730 SUCCESS  25
000111001   34   18   17   23   21   30   17   30 13.509208 0.095489 SUCCESS  26
000111011   21   21   20   28   17   15   22   22  8.896533 0.351099 SUCCESS  27
000111101   30   26   21   23   27   31   16   25  7.146920 0.520867 SUCCESS  28
000111111   32   19   25   22   21   22   30   29  6.901326 0.547315 SUCCESS  29
001000011   31   30   28   27   27   22   28   17  7.411050 0.493001 SUCCESS  30
001000101   27   21   26   24   23   27   35   29  6.919861 0.545303 SUCCESS  31
001000111   19   16   25   23   22   22   19   26  6.151964 0.630214 SUCCESS  32
001001011   15   24   28   23   24   20   24   26  5.323166 0.722543 SUCCESS  33
001001101   29   16   29   27   33   28   16   26 11.850287 0.158010 SUCCESS  34
001001111   26   37   18   35   21   22   29   34 18.868596 0.015578 SUCCESS  35
001010011   20   28   28   28   27   30   31   17  8.249778 0.409459 SUCCESS  36
001010101   33   29   20   23   23   18   17   22  9.314242 0.316484 SUCCESS  37
001010111   22   18   34   25   35   26   24   25 10.791781 0.213779 SUCCESS  38
001011011   29   24   29   24   27   31   20   28  5.309926 0.723995 SUCCESS  39
001011101   22   23   22   20   23   20   31   22  4.382492 0.821071 SUCCESS  40
001011111   23   23   35   28   23   27   30   22  7.419656 0.492104 SUCCESS  41
001100101   17   36   23   26   16   29   29   24 13.002131 0.111776 SUCCESS  42
001100111   23   32   21   27   27   27   25   21  4.385140 0.820811 SUCCESS  43
001101011   35   27   31   26   28   28   24   16 11.097616 0.196229 SUCCESS  44
001101101   37   24   24   24   19   29   25   22  9.138817 0.330721 SUCCESS  45
001101111   19   20   21   28   18   25   21   29  6.229416 0.621551 SUCCESS  46
001110101   18   21   30   24   25   26   18   17  7.737406 0.459532 SUCCESS  47
001110111   23   21   20   28   22   22   24   28  2.985053 0.935292 SUCCESS  48
001111011   38   15   19   21   30   32   19   17 20.635420 0.008182 FAILURE  49
001111101   23   31   19   21   28   14   37   26 15.620261 0.048149 SUCCESS  50
001111111   30   27   22   30   20   26   18   27  6.138725 0.631696 SUCCESS  51
010000011   15   27   22   25   27   23   21   25  5.162305 0.740096 SUCCESS  52
010000111   32   26   25   26   29   24   32   19  7.267400 0.508076 SUCCESS  53
010001011   22   21   18   36   20   21   32   20 12.746607 0.120871 SUCCESS  54
010001111   27   27   19   16   16   29   18   27 10.703076 0.219097 SUCCESS  55
010010011   35   27   15   29   28   30   33   31 16.547695 0.035179 SUCCESS  56
010010111   19   28   28   18   33   18   29   27 10.121195 0.256622 SUCCESS  57
010011011   29   18   25   25   31   23   20   32  7.859210 0.447342 SUCCESS  58
010011111   24   31   20   30   29   21   33   30  9.852432 0.275536 SUCCESS  59
010100011   25   26   27   20   17   23   24   28  4.188532 0.839725 SUCCESS  60
010100111   21   25   27   25   25   24   32   14  7.857886 0.447474 SUCCESS  61
010101011   24   30   29   27   28   23   17   23  5.554197 0.697028 SUCCESS  62
010101111   18   18   41   30   29   31   19   31 22.299638 0.004390 FAILURE  63
010110011   24   29   18   28   24   23   26   20  4.205744 0.838100 SUCCESS  64
010110111   29   22   30   22   25   28   24   30  4.614847 0.797836 SUCCESS  65
010111011   25   22   21   17   25   18   25   20  5.652170 0.686129 SUCCESS  66
010111111   28   20   29   39   23   23   20   27 12.571183 0.127480 SUCCESS  67
011000111   17   18   21   19   18   24   21   25  8.023381 0.431189 SUCCESS  68
011001111   26   32   23   24   28   28   25   21  4.250096 0.833883 SUCCESS  69
011010111   22   25   17   25   29   27   23   20  4.679721 0.791195 SUCCESS  70
011011111   26   25   26   26   26   22   21   28  1.732587 0.988141 SUCCESS  71
011101111   25   14   18   22   26   23   27   25  7.068144 0.529299 SUCCESS  72
011111111   21   20   27   33   20   19   22   24  7.035045 0.532856 SUCCESS  73
100000000   29   22   21   23   33   26   25   27  5.258292 0.729646 SUCCESS  74
100010000   25   22   25   28   23   29   21   24  2.299904 0.970410 SUCCESS  75
100100000   15   20   27   22   28   17   25   16 10.964558 0.203716 SUCCESS  76
100101000   21   25   19   26   27   33   22   28  6.062597 0.640220 SUCCESS  77
100110000   34   24   30   18   17   23   21   20 10.687188 0.220061 SUCCESS  78
100111000   27   25   31   22   21   30   31   16  9.045478 0.338474 SUCCESS  79
101000000   27   26   24   22   20   29   26   24  2.477977 0.962750 SUCCESS  80
101000100   26   31   29   25   35   23   22   20  8.775390 0.361597 SUCCESS  81
101001000   20   20   37   33   22   18   29   21 14.866267 0.061799 SUCCESS  82
101001100   22   32   22   20   26   33   25   26  7.122427 0.523483 SUCCESS  83
101010000   23   17   27   27   17   29   29   29  7.985648 0.434873 SUCCESS  84
101010100   21   23   21   20   20   22   21   27  3.720513 0.881419 SUCCESS  85
101011000   27   22   28   24   24   22   22   23  1.663741 0.989644 SUCCESS  86
101011100   25   33   23   20   29   25   20   22  6.028174 0.644076 SUCCESS  87
101100000   16   24   30   28   23   29   21   21  6.832480 0.554810 SUCCESS  88
101100100   22   22   20   24   30   23   23   30  4.138222 0.844442 SUCCESS  89
101101000   26   28   23   29   23   27   28   19  3.792006 0.875385 SUCCESS  90
101101100   25   33   15   28   27   26   17   28 10.705723 0.218937 SUCCESS  91
101110000   27   31   23   16   28   23   23   25  5.934835 0.654531 SUCCESS  92
101110100   22   20   27   27   26   25   23   13  7.348162 0.499576 SUCCESS  93
101111000   22   29   27   25   28   25   25   32  4.471198 0.812308 SUCCESS  94
101111100   24   20   23   19   25   28   29   28  4.155433 0.842834 SUCCESS  95
110000000   27   27   27   20   25   27   25   29  2.894362 0.940811 SUCCESS  96
110000010   22   25   35   25   26   22   24   19  6.629914 0.577036 SUCCESS  97
110000100   27   17   20   17   25   18   28   26  8.152467 0.418720 SUCCESS  98
110001000   22   27   23   29   22   28   22   24  2.554104 0.959160 SUCCESS  99
110001010   32   17   23   16   32   18   38   24 19.865538 0.010857 SUCCESS 100
110010000   20   18   23   22   31   19   23   20  6.864255 0.551347 SUCCESS 101
110010010   25   24   24   34   31   23   26   27  6.259205 0.618222 SUCCESS 102
110010100   19   26   25   29   29   39   22   22 12.673127 0.123602 SUCCESS 103
110011000   29   32   25   28   29   18   27   18  8.562895 0.380499 SUCCESS 104
110011010   33   33   21   26   22   19   22   19  9.823966 0.277599 SUCCESS 105
110100000   24   26   22   28   21   31   22   23  3.570905 0.893618 SUCCESS 106
110100010   21   27   30   33   22   20   27   17  8.909110 0.350021 SUCCESS 107
110100100   20   26   33   32   24   22   25   23  6.859621 0.551852 SUCCESS 108
110101000   23   24   26   27   22   28   29   22  2.419060 0.965398 SUCCESS 109
110101010   12   24   30   24   25   27   21   28  9.196410 0.325999 SUCCESS 110
110101100   29   24   29   19   22   24   19   20  5.340377 0.720653 SUCCESS 111
110110000   29   24   26   23   27   25   20   26  2.325721 0.969363 SUCCESS 112
110110010   17   19   19   33   29   23   26   31 10.857979 0.209877 SUCCESS 113
110110100   24   26   17   34   22   19   20   20  9.457892 0.305152 SUCCESS 114
110111000   30   26   24   25   21   22   25   33  5.343025 0.720362 SUCCESS 115
110111010   21   20   28   28   30   26   16   22  7.078074 0.528233 SUCCESS 116
110111100   26   22   21   22   23   26   26   23  1.468457 0.993219 SUCCESS 117
111000000   21   29   24   21   21   27   32   37 11.834399 0.158747 SUCCESS 118
111000010   14   27   29   23   22   22   22   21  7.068144 0.529299 SUCCESS 119
111000100   19   28   25   31   23   27   34   13 13.425798 0.098015 SUCCESS 120
111000110   28   22   27   30   25   29   23   27  3.691386 0.883840 SUCCESS 121
111001000   21   17   17   25   18   27   25   26  7.287922 0.505911 SUCCESS 122
111001010   23   26   23   23   27   32   21   27  3.868134 0.868820 SUCCESS 123
111001100   20   31   26   23   26   28   18   15  8.992520 0.342927 SUCCESS 124
111010000   23   20   22   28   19   26   17   24  5.364870 0.717961 SUCCESS 125
111010010   20   24   29   29   28   24   22   23  3.503383 0.898927 SUCCESS 126
111010100   26   22   28   28   20   16   25   25  5.290067 0.726171 SUCCESS 127
111010110   24   21   28   25   21   22   17   24  4.119686 0.846167 SUCCESS 128
111011000   43   17   21   16   33   26   22   23 24.026081 0.002269 FAILURE 129
111011010   20   24   22   27   24   28   25   24  1.935153 0.982936 SUCCESS 130
111011100   29   22   18   17   21   23   20   27  6.872860 0.550410 SUCCESS 131
111100000   30   25   27   29   18   18   26   33  9.240762 0.322395 SUCCESS 132
111100010   18   27   23   28   29   21   30   26  5.478069 0.705469 SUCCESS 133
111100100   17   24   21   26   18   25   32   30  8.451020 0.390697 SUCCESS 134
111100110   24   33   18   23   20   27   20   25  6.900002 0.547459 SUCCESS 135
111101000   21   21   26   28   23   19   22   26  3.306775 0.913658 SUCCESS 136
111101010   25   17   27   28   17   18   19   26  8.567529 0.380080 SUCCESS 137
111101100   35   21   23   21   38   31   22   22 15.994942 0.042453 SUCCESS 138
111101110   25   17   24   23   21   23   21   28  4.034953 0.853956 SUCCESS 139
111110000   26   22   32   31   20   17   32   26 10.342297 0.241818 SUCCESS 140
111110010   25   22   25   22   20   18   26   34  7.086680 0.527310 SUCCESS 141
111110100   24   24   27   26   20   19   26   31  4.418239 0.817556 SUCCESS 142
111110110   23   27   23   24   37   23   32   23  9.800797 0.279287 SUCCESS 143
111111000   24   24   28   34   25   20   29   27  6.487588 0.592785 SUCCESS 144
111111010   32   23   30   22   20   17   23   24  7.332274 0.501243 SUCCESS 145
111111100   22   25   24   32   22   25   21   30  4.791596 0.779601 SUCCESS 146
111111110   21   20   27   33   20   19   22   24  7.035045 0.532856 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   23   23   29   25   20   24   25   22  2.163536 0.975583 SUCCESS   0
000000011   28   23   33   25   21   24   24   28  4.834625 0.775097 SUCCESS   1
000000101   32   23   32   29   21   23   19   20  8.502655 0.385969 SUCCESS   2
000000111   21   19   29   29   24   14   20   31 10.771921 0.214960 SUCCESS   3
000001001   27   31   23   30   17   24   27   31  8.004184 0.433062 SUCCESS   4
000001011   25   20   29   25   27   25   22   34  6.198965 0.624956 SUCCESS   5
000001101   18   29   22   23   19   20   28   27  5.848778 0.664167 SUCCESS   6
000001111   24   19   21   24   21   21   26   28  3.374297 0.908724 SUCCESS   7
000010001   24   30   20   26   24   31   22   21  4.850512 0.773428 SUCCESS   8
000010011   21   30   26   23   26   25   26   24  2.249594 0.972388 SUCCESS   9
000010101   24   31   14   22   23   26   18   24  8.610557 0.376206 SUCCESS  10
000010111   29   25   24   26   32   28   15   32 10.215858 0.250201 SUCCESS  11
000011001   30   22   20   18   21   26   24   23  4.814765 0.777178 SUCCESS  12
000011011   21   31   24   28   20   22   30   19  6.519363 0.589261 SUCCESS  13
000011101   24   24   30   28   28   30   16   33  9.894136 0.272535 SUCCESS  14
000011111   20   24   20   19   16   16   24   25  8.879321 0.352578 SUCCESS  15
000100011   26   22   25   21   25   25   20   28  2.256875 0.972107 SUCCESS  16
000100101   27   26   28   23   28   25   31   24  3.445791 0.903356 SUCCESS  17
000100111   28   25   23   26   25   17   30   27  4.706863 0.788398 SUCCESS  18
000101001   21   27   17   29   25   18   20   22  6.805339 0.557774 SUCCESS  19
000101011   22   24   14   27   28   25   23   26  5.874595 0.661277 SUCCESS  20
000101101   25   18   29   21   25   18   26   26  5.103388 0.746471 SUCCESS  21
000101111   23   26   26   34   38   25   20   30 14.208259 0.076496 SUCCESS  22
000110011   22   24   22   22   21   27   21   22  2.246946 0.972490 SUCCESS  23
000110101   26   21   24   21   24   23   28   19  2.967842 0.936359 SUCCESS  24
000110111   19   28   23   22   26   19   26   21  4.052165 0.852387 SUCCESS  25
000111001   15   21   24   31   29   24   21   19  8.712502 0.367126 SUCCESS  26
000111011   29   22   34   27   26   29   28   29  7.785731 0.454676 SUCCESS  27
000111101   17   22   27   24   28   27   18   28  5.976540 0.649860 SUCCESS  28
000111111   18   23   23   15   14   26   29   23 11.312097 0.184635 SUCCESS  29
001000011   24   19   29   27   22   22   22   23  3.239253 0.918458 SUCCESS  30
001000101   20   24   17   25   22   24   26   25  3.535158 0.896444 SUCCESS  31
001000111   24   20   23   28   21   30   33   36 12.114416 0.146171 SUCCESS  32
001001011   21   23   33   26   26   27   28   19  5.995075 0.647784 SUCCESS  33
001001101   23   27   26   30   15   28   30   19  8.663516 0.371471 SUCCESS  34
001001111   29   26   17   27   25   14   25   24  8.229919 0.411339 SUCCESS  35
001010011   26   22   11   27   27   23   29   18 11.245899 0.188152 SUCCESS  36
001010101   29   25   21   24   23   32   24   21  4.435451 0.815856 SUCCESS  37
001010111   25   26   22   23   26   18   14   25  6.890072 0.548538 SUCCESS  38
001011011   29   14   25   21   27   23   25   22  6.611378 0.579082 SUCCESS  39
001011101   23   30   29   25   17   25   24   27  4.952457 0.762645 SUCCESS  40
001011111   17   29   30   25   36   30   31   24 13.445658 0.097408 SUCCESS  41
001100101   34   27   24   19   18   23   26   27  7.646715 0.468718 SUCCESS  42
001100111   18   23   32   27   21   27   17   28  8.196820 0.414484 SUCCESS  43
001101011   25   21   19   23   17   27   22   26  4.780342 0.780775 SUCCESS  44
001101101   17   25   31   27   21   19   25   23  6.289656 0.614821 SUCCESS  45
001101111   20   28   22   23   21   26   22   28  3.086998 0.928780 SUCCESS  46
001110101   23   25   18   20   26   29   19   33  8.027353 0.430803 SUCCESS  47
001110111   27   20   38   30   36   28   27   28 17.361930 0.026553 SUCCESS  48
001111011   18   23   25   21   25   24   23   21  2.916207 0.939505 SUCCESS  49
001111101   29   27   24   32   28   20   18   25  6.757676 0.562989 SUCCESS  50
001111111   25   23   22   23   19   26   27   21  2.544175 0.959639 SUCCESS  51
010000011   21   26   12   27   21   26   26   26  8.212708 0.412973 SUCCESS  52
010000111   21   25   26   28   22   29   19   26  3.647033 0.887484 SUCCESS  53
010001011   20   28   20   21   28   19   24   28  5.018655 0.755580 SUCCESS  54
010001111   19   20   28   31   22   31   27   36 12.529478 0.129097 SUCCESS  55
010010011   26   30   21   28   28   22   28   23  3.902557 0.865806 SUCCESS  56
010010111   22   23   28   26   28   27   29   18  4.452662 0.814150 SUCCESS  57
010011011   25   19   24   24   21   32   32   21  7.138314 0.521786 SUCCESS  58
010011111   21   29   21   21   24   14   19   26  8.296117 0.405092 SUCCESS  59
010100011   23   28   34   31   27   16   30   30 12.318306 0.137557 SUCCESS  60
010100111   24   23   14   22   29   20   24   25  6.653083 0.574482 SUCCESS  61
010101011   35   27   20   19   29   35   28   20 14.130807 0.078419 SUCCESS  62
010101111   28   25   27   20   32   17   20   24  7.264752 0.508356 SUCCESS  63
010110011   17   20   21   25   13   15   34   33 19.930412 0.010603 SUCCESS  64
010110111   32   17   24   27   28   24   24   24  5.630324 0.688562 SUCCESS  65
010111011   29   23   21   20   18   25   24   22  4.289153 0.830138 SUCCESS  66
010111111   22   23   28   24   36   29   22   16 10.714329 0.218417 SUCCESS  67
011000111   26   19   24   16   20   26   23   24  5.356265 0.718907 SUCCESS  68
011001111   19   30   26   32   23   28   18   27  7.774477 0.455804 SUCCESS  69
011010111   25   20   18   25   26   29   31   22  5.680635 0.682955 SUCCESS  70
011011111   19   31   21   15   20   25   19   12 15.894983 0.043908 SUCCESS  71
011101111   28   22   30   31   22   24   21   20  5.528379 0.699894 SUCCESS  72
011111111   20   24   24   25   24   19   20   18  4.643974 0.794862 SUCCESS  73
100000000   23   23   29   25   20   24   25   22  2.163536 0.975583 SUCCESS  74
100010000   21   24   27   22   31   28   18   29  6.053991 0.641184 SUCCESS  75
100100000   24   35   20   23   22   21   29   28  7.850605 0.448198 SUCCESS  76
100101000   22   25   19   25   15   25   30   25  6.611378 0.579082 SUCCESS  77
100110000   16   16   16   26   18   22   24   25 11.073784 0.197553 SUCCESS  78
100111000   22   28   32   24   25   19   30   22  6.071203 0.639256 SUCCESS  79
101000000   24   16   27   29   27   23   25   26  4.672440 0.791943 SUCCESS  80
101000100   22   24   31   22   25   23   23   25  2.536893 0.959988 SUCCESS  81
101001000   20   35   29   24   30   20   24   34 12.546689 0.128428 SUCCESS  82
101001100   22   19   23   28   23   24   22   30  3.773471 0.876961 SUCCESS  83
101010000   25   28   18   26   30   25   29   19  5.884525 0.660165 SUCCESS  84
101010100   27   28   32   26   26   18   24   27  5.529703 0.699747 SUCCESS  85
101011000   26   26   31   25   19   23   25   30  4.741285 0.784836 SUCCESS  86
101011100   32   28   20   23   23   27   27   22  4.800202 0.778702 SUCCESS  87
101100000   19   28   22   30   23   26   21   25  4.053488 0.852266 SUCCESS  88
101100100   26   16   24   16   16   34   27   24 13.279501 0.102588 SUCCESS  89
101101000   24   21   33   25   21   21   24   23  4.714144 0.787646 SUCCESS  90
101101100   19   14   19   23   30   32   24   23 11.000304 0.201682 SUCCESS  91
101110000   23   27   20   26   26   25   23   25  1.520092 0.992369 SUCCESS  92
101110100   23   29   27   20   35   29   33   28 11.429267 0.178542 SUCCESS  93
101111000   30   24   29   27   33   22   23   27  6.267811 0.617261 SUCCESS  94
101111100   26   27   25   29   22   22   18   18  5.264250 0.728995 SUCCESS  95
110000000   28   21   30   27   21   28   31   22  5.783904 0.671423 SUCCESS  96
110000010   16   31   17   30   22   25   19   30 11.306139 0.184949 SUCCESS  97
110000100   23   32   16   29   27   25   31   19  9.799473 0.279383 SUCCESS  98
110001000   22   24   25   20   24   20   26   34  5.926229 0.655495 SUCCESS  99
110001010   22   25   20   29   25   14   26   29  7.577869 0.475751 SUCCESS 100
110010000   33   20   21   27   17   24   21   25  7.560657 0.477518 SUCCESS 101
110010010   25   25   25   21   27   25   21   19  2.561386 0.958807 SUCCESS 102
110010100   30   24   16   21   16   20   33   26 11.864850 0.157337 SUCCESS 103
110011000   27   19   23   26   25   20   26   29  3.553694 0.894983 SUCCESS 104
110011010   25   26   29   18   30   32   25   25  6.563716 0.584349 SUCCESS 105
110100000   18   18   24   31   25   21   21   31  8.162397 0.417770 SUCCESS 106
110100010   23   27   27   21   31   22   23   28  3.868134 0.868820 SUCCESS 107
110100100   21   27   31   30   31   19   35   21 12.283883 0.138980 SUCCESS 108
110101000   22   30   28   34   27   28   27   25  7.166779 0.518750 SUCCESS 109
110101010   33   30   31   21   32   21   28   26 10.395255 0.238372 SUCCESS 110
110101100   24   28   33   18    9   26   32   28 18.577325 0.017291 SUCCESS 111
110110000   19   23   21   25   23   36   27   21  8.383498 0.396933 SUCCESS 112
110110010   20   20   19   23   21   26   23   23  3.720513 0.881419 SUCCESS 113
110110100   21   23   26   26   21   22   25   28  2.087408 0.978214 SUCCESS 114
110111000   21   16   25   19   37   21   27   23 12.314334 0.137720 SUCCESS 115
110111010   34   21   29   27   32   28   33   23 11.794018 0.160634 SUCCESS 116
110111100   30   23   27   29   25   25   23   29  3.606652 0.890757 SUCCESS 117
111000000   31   21   33   29   22   26   24   21  7.215766 0.513542 SUCCESS 118
111000010   25   30   21   30   24   20   24   22  4.240167 0.834831 SUCCESS 119
111000100   24   16   23   22   26   22   31   26  5.629000 0.688710 SUCCESS 120
111000110   29   23   31   15   26   21   21   17  9.974898 0.266792 SUCCESS 121
111001000   32   18   27   24   13   35   17   24 17.068011 0.029409 SUCCESS 122
111001010   24   22   21   26   18   24   31   24  4.442733 0.815135 SUCCESS 123
111001100   27   27   21   26   25   25   24   35  5.970582 0.650527 SUCCESS 124
111010000   20   23   20   28   26   27   21   33  6.290980 0.614673 SUCCESS 125
111010010   23   22   27   28   33   19   34   28  9.987475 0.265906 SUCCESS 126
111010100   22   29   17   32   28   30   22   31  9.876925 0.273771 SUCCESS 127
111010110   16   23   28   22   17   29   21   19  8.804517 0.359054 SUCCESS 128
111011000   12   21   22   24   15   27   27   21 12.057486 0.148657 SUCCESS 129
111011010   17   27   23   23   17   22   28   31  7.730124 0.460267 SUCCESS 130
111011100   29   16   28   26   36   25   25   25 10.291986 0.245127 SUCCESS 131
111100000   23   35   27   26   20   30   23   20  8.291483 0.405528 SUCCESS 132
111100010   21   17   27   33   34   15   26   19 15.221088 0.054986 SUCCESS 133
111100100   30   20   23   23   20   36   16   28 12.374575 0.135257 SUCCESS 134
111100110   24   28   21   17   26   26   21   32  6.519363 0.589261 SUCCESS 135
