		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111001000   31   18   34   20   28   23   21   20 10.247633 0.248074 SUCCESS 122
111001010   24   31   19   18   32   24   26   23  7.468642 0.487013 SUCCESS 123
111001100   26   30   24   18   17   24   28   17  8.373569 0.397855 SUCCESS 124
111010000   30   32   24   23   31   23   23   26  5.987793 0.648599 SUCCESS 125
111010010   19   25   40   27   21   26   15   24 16.196184 0.039657 SUCCESS 126
111010100   28   22   12   24   33   21   22   28 11.729806 0.163672 SUCCESS 127
111010110   25   26   28   22   21   20   24   26  2.341609 0.968708 SUCCESS 128
111011000   33   29   21   25   27   18   27   27  7.131033 0.522564 SUCCESS 129
111011010   24   22   21   29   21   27   23   20  3.315381 0.913036 SUCCESS 130
111011100   27   21   26   23   17   17   24   19  6.847043 0.553222 SUCCESS 131
111100000   34   19   23   19   28   21   19   38 16.569541 0.034917 SUCCESS 132
111100010   21   25   23   31   25   24   19   24  3.697343 0.883346 SUCCESS 133
111100100   18   20   35   30   19   15   25   15 17.379804 0.026388 SUCCESS 134
111100110   25   33   36   20   20   28   29   22 12.181938 0.143269 SUCCESS 135
111101000   27   17   19   26   26   24   33   28  7.748660 0.458399 SUCCESS 136
111101010   31   23   12   24   26   25   23   22  8.899181 0.350872 SUCCESS 137
111101100   24   26   18   35   27   22   25   25  7.172737 0.518116 SUCCESS 138
111101110   20   22   20   28   16   17   25   16 10.743456 0.216663 SUCCESS 139
111110000   33   21   20   25   32   22   22   38 15.232341 0.054782 SUCCESS 140
111110010   28   30   28   20   22   16   25   17  8.814447 0.358190 SUCCESS 141
111110100   18   24   20   29   21   30   30   26  6.714647 0.567710 SUCCESS 142
111110110   28   33   17   26   30   25   12   21 14.458487 0.070570 SUCCESS 143
111111000   34   24   21   25   32   26   16   28 10.511763 0.230926 SUCCESS 144
111111010   19   27   15   31   25   28   25   30  9.019661 0.340640 SUCCESS 145
111111100   39   27   31   28   23   26   15   28 16.198832 0.039621 SUCCESS 146
111111110   31   32   23   25   28   29   18   31  9.420159 0.308100 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   18   20   23   18   21   20   23   25  5.778608 0.672015 SUCCESS   0
000000011   21   22   31   15   17   17   22   27 11.490170 0.175441 SUCCESS   1
000000101   24   21   16   18   22   16   19   16 12.673789 0.123577 SUCCESS   2
000000111   17   28   36   22   21   25   20   27 10.425706 0.236408 SUCCESS   3
000001001   22   22   25   16   28   26   29   18  6.780845 0.560452 SUCCESS   4
000001011   17   30   17   20   30   24   23   17 10.525003 0.230092 SUCCESS   5
000001101   20   29   29   17   20   20   30   23  7.984325 0.435003 SUCCESS   6
000001111   15   30   33   20   19   21   26   29 11.755623 0.162445 SUCCESS   7
000010001   24   20   19   45   23   38   26   26 28.180666 0.000441 FAILURE   8
000010011   19   27   25   19   29   20   28   23  5.120600 0.744612 SUCCESS   9
000010101   28   22   19   26   20   19   19   26  5.534337 0.699233 SUCCESS  10
000010111   22   30   21   20   25   14   29    9 18.421098 0.018282 SUCCESS  11
000011001   25   29   27   23   25   21   16   24  4.781666 0.780637 SUCCESS  12
000011011   26   19   19   19   24   21   27   27  4.882287 0.770080 SUCCESS  13
000011101   18   36   22   26   19   28   21   28 10.612384 0.224644 SUCCESS  14
000011111   21   22   28   36   21   16   25   27 10.764640 0.215395 SUCCESS  15
000100011   29   38   15   35   24   32   21   24 20.189908 0.009641 FAILURE  16
000100101   15   24   32   29   19   25   24   29  9.248044 0.321805 SUCCESS  17
000100111   18   29   19   24   27   25   29   26  5.180840 0.738084 SUCCESS  18
000101001   28   16   20   28   29   19   18   26  8.881969 0.352351 SUCCESS  19
000101011   23   22   16   27   21   28   20   32  7.908197 0.442489 SUCCESS  20
000101101   17   24   21   26   29   29   22   26  5.070289 0.750038 SUCCESS  21
000101111   19   28   23   21   28   21   23    9 13.523771 0.095054 SUCCESS  22
000110011   25   28   14   26   18   13   22   26 12.845904 0.117263 SUCCESS  23
000110101   19   28   28   14   23   37   20   19 15.779799 0.045643 SUCCESS  24
000110111   21   22   25   18   26   25   27   21  3.382903 0.908085 SUCCESS  25
000111001   24   24   28   39   18   31   19   26 14.520051 0.069178 SUCCESS  26
000111011   17   21   23   25   18   27   28   27  5.764044 0.673643 SUCCESS  27
000111101   22   29   30   23   23   30   28   31  6.361150 0.606847 SUCCESS  28
000111111   24   24   31   33   23   19   29   25  7.224372 0.512630 SUCCESS  29
001000011   27   28   18   24   21   25   19   25  4.332182 0.825979 SUCCESS  30
001000101   27   24   24   26   22   31   24   13  8.010142 0.432480 SUCCESS  31
001000111   25   36   21   29   24   26   23   22  7.546094 0.479015 SUCCESS  32
001001011   19   25   25   30   23   18   24   17  6.737817 0.565166 SUCCESS  33
001001101   33   17   31   16   24   29   24   22 11.442507 0.177864 SUCCESS  34
001001111   30   26   23   14   28   17   32   28 11.968119 0.152632 SUCCESS  35
001010011   30   20   22   30   20   22   23   24  4.875005 0.770848 SUCCESS  36
001010101   22   22   23   28   22   21   22   25  2.111902 0.977388 SUCCESS  37
001010111   25   26   23   28   20   31   26   25  3.546412 0.895558 SUCCESS  38
001011011   24   26   19   33   26   26   17   24  7.027764 0.533640 SUCCESS  39
001011101   21   28   30   23   18   21   35   28  9.986151 0.265999 SUCCESS  40
001011111   20   25   22   21   26   21   23   15  5.991103 0.648228 SUCCESS  41
001100101   23   30   30   30   27   25   31   31  8.065748 0.427074 SUCCESS  42
001100111   20   28   22   26   28   16   23   27  5.629000 0.688710 SUCCESS  43
001101011   20   22   34   18   18   30   17   27 12.373251 0.135311 SUCCESS  44
001101101   28   12   20   22   26   30   26   22  9.915982 0.270973 SUCCESS  45
001101111   28   14   27   22   26   30   27   24  7.392515 0.494935 SUCCESS  46
001110101   26   25   26   23   25   26   20   24  1.265892 0.995947 SUCCESS  47
001110111   22   24   20   23   17   25   19   28  5.271531 0.728199 SUCCESS  48
001111011   22   28   31   19   20   19   25   29  6.841085 0.553872 SUCCESS  49
001111101   25   23   20   29   26   25   25   25  1.969576 0.981930 SUCCESS  50
001111111   25   27   35   26   23   17   25   32 10.037786 0.262384 SUCCESS  51
010000011   24   26   32   30   22   19   32   22  8.063100 0.427331 SUCCESS  52
010000111   24   32   25   36   20   31   24   23 10.928149 0.205804 SUCCESS  53
010001011   31   20   23   17   26   20   29   15 10.635554 0.223216 SUCCESS  54
010001111   21   33   25   31   24   31   32   27 10.073533 0.259903 SUCCESS  55
010010011   26   22   24   21   24   24   27   34  5.054402 0.751746 SUCCESS  56
010010111   31   23   35   25   25   20   25   25  7.571911 0.476362 SUCCESS  57
010011011   31   18   23   26   19   29   24   21  6.400207 0.602497 SUCCESS  58
010011111   22   21   23   15   31   22   32   25  9.111676 0.332963 SUCCESS  59
010100011   23   23   22   28   23   22   28   28  2.384637 0.966893 SUCCESS  60
010100111   30   24   21   25   24   27   23   22  2.460765 0.963535 SUCCESS  61
010101011   23   21   24   16   27   21   17   20  7.481882 0.485642 SUCCESS  62
010101111   22   23   22   23   22   28   28   23  2.078803 0.978500 SUCCESS  63
010110011   21   23   29   23   26   28   30   29  4.436775 0.815725 SUCCESS  64
010110111   30   24   19   30   23   21   28   27  5.308602 0.724140 SUCCESS  65
010111011   34   23   32   23   17   34   20   34 17.469833 0.025572 SUCCESS  66
010111111   22   24   17   21   20   20   18   19  7.667236 0.466632 SUCCESS  67
011000111   24   24   25   26   27   29   29   28  2.767924 0.948067 SUCCESS  68
011001111   23   31   21   25   24   27   29   30  4.953781 0.762504 SUCCESS  69
011010111   21   24   29   16   24   25   25   24  4.425521 0.816837 SUCCESS  70
011011111   30   19   25   21   26   30   26   23  4.698257 0.789286 SUCCESS  71
011101111   23   22   27   24   18   25   25   33  5.519774 0.700848 SUCCESS  72
011111111   30   22   29   19   18   15   28   22  9.974898 0.266792 SUCCESS  73
100000000   18   20   23   18   21   20   23   25  5.778608 0.672015 SUCCESS  74
100010000   18   26   17   20   28   30   32   23  9.391694 0.310338 SUCCESS  75
100100000   18   17   29   17   25   20   25   20  8.939561 0.347420 SUCCESS  76
100101000   27   31   30   21   22   23   32   34 10.632244 0.223420 SUCCESS  77
100110000   24   31   17   18   26   20   19   26  8.178285 0.416252 SUCCESS  78
100111000   29   24   27   25   22   12   25   36 13.679999 0.090497 SUCCESS  79
101000000   20   28   17   18   23   17   24   18  9.565794 0.296833 SUCCESS  80
101000100   12   27   23   16   27   33   24   20 14.118229 0.078735 SUCCESS  81
101001000   17   22   26   25   22   23   31   25  4.875005 0.770848 SUCCESS  82
101001100   27   27   27   20   31   24   25   25  3.563623 0.894196 SUCCESS  83
101010000   23   22   19   26   20   16   24   17  7.803604 0.452886 SUCCESS  84
101010100   30   20   19   26   31   15   26   22  9.433398 0.307063 SUCCESS  85
101011000   27   22   22   31   18   25   18   12 12.617521 0.125705 SUCCESS  86
101011100   23   15   21   18   28   32   17   24 11.372337 0.181481 SUCCESS  87
101100000   27   24   23   27   29   29   20   24  3.283606 0.915320 SUCCESS  88
101100100   18   18   21   17   23   24   20   14 11.767539 0.161881 SUCCESS  89
101101000   19   17   25   27   29   31   17   23  9.001125 0.342201 SUCCESS  90
101101100   19   26   20   29   28   23   18   26  5.535661 0.699086 SUCCESS  91
101110000   17   28   31   27   21   27   19   24  7.019158 0.534567 SUCCESS  92
101110100   17   32   28   21   24   21   34   24 10.214534 0.250290 SUCCESS  93
101111000   27   15   26   30   15   20   29   21 11.415366 0.179256 SUCCESS  94
101111100   25   26   29   25   23   32   28   26  4.225603 0.836217 SUCCESS  95
110000000   24   27   25   19   17   20   27   32  7.417008 0.492380 SUCCESS  96
110000010   26   31   23   30   25   22   21   21  4.604918 0.798847 SUCCESS  97
110000100   21   18   26   30   22   15   24   16 10.642835 0.222769 SUCCESS  98
110001000   26   34   18   25   15   26   33   29 13.646900 0.091446 SUCCESS  99
110001010   25   21   17   26   27   29   23   30  5.528379 0.699894 SUCCESS 100
110010000   25   26   26   22   22   27   24   18  2.748064 0.949160 SUCCESS 101
110010010   26   20   25   24   24   15   26   22  5.051754 0.752031 SUCCESS 102
110010100   28   24   32   20   22   27   37   29 11.979373 0.152127 SUCCESS 103
110011000   24   30   25   17   26   23   29   28  5.308602 0.724140 SUCCESS 104
110011010   30   16   23   31   20   26   25   22  7.434219 0.490588 SUCCESS 105
110100000   18   23   23   26   24   26   25   21  2.628908 0.955449 SUCCESS 106
110100010   18   24   20   23   26   29   22   23  3.976037 0.859279 SUCCESS 107
110100100   21   28   27   23   19   19   22   29  5.018655 0.755580 SUCCESS 108
110101000   22   30   24   21   24   20   20   18  5.449604 0.708617 SUCCESS 109
110101010   31   19   20   14   36   15   21   17 20.734717 0.007887 FAILURE 110
110101100   23   22   30   28   19   29   24   17  6.663013 0.573388 SUCCESS 111
110110000   21   17   23   32   30   27   27   35 12.003866 0.151031 SUCCESS 112
110110010   13   26   22   23   21   25   20   19  8.498683 0.386332 SUCCESS 113
110110100   19   19   25   28   28   22   21   24  4.323576 0.826813 SUCCESS 114
110111000   25   30   32   24   16   29   27   29  8.868730 0.353491 SUCCESS 115
110111010   28   28   22   22   24   22   25   21  2.341609 0.968708 SUCCESS 116
110111100   23   20   26   28   16   25   26   30  6.002357 0.646968 SUCCESS 117
111000000   21   23   29   28   23   21   19   26  3.934332 0.862999 SUCCESS 118
111000010   17   20   19   30   22   13   28   17 14.319471 0.073809 SUCCESS 119
111000100   31   32   18   21   16   28   26   34 14.070567 0.079945 SUCCESS 120
111000110   24   25   24   18   16   23   27   25  5.136487 0.742894 SUCCESS 121
111001000   21   31   28   26   20   28   25   22  4.622129 0.797094 SUCCESS 122
111001010   29   21   16   19   20   27   33   21 10.339649 0.241992 SUCCESS 123
111001100   25   25   33   21   28   24   26   27  4.606242 0.798712 SUCCESS 124
111010000   10   23   25   26   32   32   29   20 15.603050 0.048427 SUCCESS 125
111010010   21   27   22   22   18   23   23   26  3.272352 0.916122 SUCCESS 126
111010100   23   34   27   25   25   26   25   18  6.164542 0.628807 SUCCESS 127
111010110   32   31   26   30   25   23   27   19  7.352134 0.499160 SUCCESS 128
111011000   33   23   26   26   36   31   35   28 16.294819 0.038350 SUCCESS 129
111011010   27   19   23   26   20   18   27   22  4.797554 0.778979 SUCCESS 130
111011100   26   32   29   22   18   22   21   23  6.247952 0.619479 SUCCESS 131
111100000   22   29   26   26   23   17   17   27  6.365784 0.606330 SUCCESS 132
111100010   27   27   23   30   21   34   26   33  9.624048 0.292410 SUCCESS 133
111100100   26   33   29   27   19   25   30   31  8.852842 0.354862 SUCCESS 134
111100110   28   24   34   20   18   31   35   30 14.953648 0.060053 SUCCESS 135
111101000   15   21   16   27   20   22   23   28  9.202367 0.325513 SUCCESS 136
111101010   28   28   27   19   32   25   26   20  6.012287 0.645856 SUCCESS 137
111101100   21   25   26   24   38   30   31   25 11.649045 0.167563 SUCCESS 138
111101110   25   25   31   21   22   15   22   23  6.678900 0.571639 SUCCESS 139
111110000   21   20   23   30   20   23   19   28  5.407899 0.713221 SUCCESS 140
111110010   24   23   23   32   23   27   25   24  3.012194 0.933590 SUCCESS 141
111110100   25   17   18   22   24   25   20   19  6.388953 0.603750 SUCCESS 142
111110110   19   20   26   30   29   22   28   22  5.426435 0.711176 SUCCESS 143
111111000   24   27   34   27   20   27   29   27  6.776211 0.560959 SUCCESS 144
111111010   28   21   14   21   26   26   24   21  6.822550 0.555894 SUCCESS 145
111111100   30   24   35   26   20   23   29   29  8.903152 0.350532 SUCCESS 146
111111110   30   22   29   19   18   15   28   22  9.974898 0.266792 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   21   22   24   34   28   21   28   22  6.477659 0.593887 SUCCESS   0
000000011   28   15   32   24   35   23   26   28 12.249460 0.140416 SUCCESS   1
000000101   19   33   25   24   25   32   23   22  7.181343 0.517200 SUCCESS   2
000000111   23   20   25   24   31   19   22   29  5.146417 0.741818 SUCCESS   3
000001001   30   23   28   28   20   23   21   22  4.146828 0.843639 SUCCESS   4
000001011   18   26   25   24   29   27   23   24  3.138632 0.925359 SUCCESS   5
000001101   30   26   36   29   29   23   28   31 11.413380 0.179358 SUCCESS   6
000001111   23   18   21   23   34   26   21   32  9.341383 0.314321 SUCCESS   7
000010001   21   20   21   20   29   32   24   20  6.789451 0.559511 SUCCESS   8
000010011   20   26   30   19   29   21   29   22  6.019568 0.645040 SUCCESS   9
000010101   25   30   23   26   19   24   24   23  2.867221 0.942412 SUCCESS  10
000010111   18   24   23   23   28   24   23   23  2.628908 0.955449 SUCCESS  11
000011001   16   24   26   26   26   16   23   34 10.297944 0.244734 SUCCESS  12
000011011   22   34   39   19   22   22   36   29 21.503938 0.005923 FAILURE  13
000011101   25   22   21   15   22   19   23   31  7.898267 0.443470 SUCCESS  14
000011111   25   27   20   29   25   32   22   32  7.174061 0.517975 SUCCESS  15
000100011   18   20   26   20   20   29   21   12 12.201136 0.142453 SUCCESS  16
000100101   28   31   34   30   24   27   23   23  8.090241 0.424705 SUCCESS  17
000100111   28   26   27   19   21   25   25   18  4.434127 0.815987 SUCCESS  18
000101001   24   25   23   20   25   33   24   26  4.189856 0.839600 SUCCESS  19
000101011   26   18   22   30   19   27   24   26  5.053078 0.751888 SUCCESS  20
000101101   28   24   27   19   24   24   29   16  5.976540 0.649860 SUCCESS  21
000101111   16   24   23   25   18   23   28   33  8.594670 0.377633 SUCCESS  22
000110011   16   18   26   26   29   19   22   30  8.644980 0.373124 SUCCESS  23
000110101   34   19   27   25   21   28   26   37 13.317896 0.101370 SUCCESS  24
000110111   16   27   35   23   22   19   32   17 14.365148 0.072731 SUCCESS  25
000111001   29   30   15   23   26   20   20   31  9.645894 0.290764 SUCCESS  26
000111011   25   25   25   19   26   15   16   23  8.202778 0.413917 SUCCESS  27
000111101   23   23   21   28   30   27   31   21  5.156347 0.740742 SUCCESS  28
000111111   27   24   31   19   19   27   24   24  4.909428 0.767211 SUCCESS  29
001000011   19   23   24   19   17   21   28   31  7.763223 0.456934 SUCCESS  30
001000101   26   25   20   20   34   20   15   30 11.560339 0.171925 SUCCESS  31
001000111   21   24   29   23   25   28   20   19  4.095193 0.848434 SUCCESS  32
001001011   21   32   19   33   25   26   25   19  8.680727 0.369941 SUCCESS  33
001001101   28   21   28   23   22   22   28   14  7.289246 0.505771 SUCCESS  34
001001111   29   22   19   22   29   27   31   26  5.758086 0.674309 SUCCESS  35
001010011   22   20   32   20   26   34   26   25  8.469556 0.388996 SUCCESS  36
001010101   20   20   16   20   38   18   25   30 16.364327 0.037453 SUCCESS  37
001010111   25   15   20   32   18   31   19   26 11.949584 0.153468 SUCCESS  38
001011011   27   29   31   25   23   26   31   16  8.071706 0.426497 SUCCESS  39
001011101   25   24   20   26   31   21   15   23  7.111173 0.524687 SUCCESS  40
001011111   16   22   25   28   22   24   35   25  8.824377 0.357327 SUCCESS  41
001100101   19   34   26   29   18   22   24   31  9.977546 0.266605 SUCCESS  42
001100111   27   22   25   26   38   22   20   23  9.638612 0.291312 SUCCESS  43
001101011   30   21   28   26   25   22   32   25  5.199376 0.736070 SUCCESS  44
001101101   23   20   29   29   24   26   27   24  3.105533 0.927561 SUCCESS  45
001101111   18   21   29   24   18   21   26   14 10.041096 0.262153 SUCCESS  46
001110101   25   32   27   22   26   22   25   23  3.444467 0.903457 SUCCESS  47
001110111   24   24   26   25   22   26   14   25  5.086177 0.748327 SUCCESS  48
001111011   26   24   21   35   26   26   33   22  8.962069 0.345506 SUCCESS  49
001111101   20   21   21   20   22   30   24   30  5.527056 0.700041 SUCCESS  50
001111111   29   24   28   22   22   27   20   25  3.062505 0.930374 SUCCESS  51
010000011   18   28   20   17   27   21   16   31 11.033403 0.199814 SUCCESS  52
010000111   21   22   24   20   16   22   25   24  4.813441 0.777317 SUCCESS  53
010001011   19   30   22   14   23   14   28   22 12.845904 0.117263 SUCCESS  54
010001111   33   23   28   21   22   31   23   21  6.918537 0.545447 SUCCESS  55
010010011   31   33   19   32   21   25   29   25 10.080815 0.259400 SUCCESS  56
010010111   27   31   25   30   28   23   23   27  4.479803 0.811450 SUCCESS  57
010011011   24   14   28   27   15   28   21   20 11.024798 0.200298 SUCCESS  58
010011111   30   20   23   19   29   27   18   29  7.281964 0.506539 SUCCESS  59
010100011   24   24   23   20   26   29   24   34  5.834214 0.665796 SUCCESS  60
010100111   29   20   25   21   25   26   20   23  3.247859 0.917854 SUCCESS  61
010101011   25   19   19   24   35   25   23   25  7.366697 0.497634 SUCCESS  62
010101111   23   16   18   34   22   29   20   26 10.780527 0.214448 SUCCESS  63
010110011   20   33   22   26   26   20   31   23  7.164132 0.519032 SUCCESS  64
010110111   24   30   39   23   25   27   20   23 11.656326 0.167209 SUCCESS  65
010111011   28   20   24   29   31   23   16   26  7.299175 0.504725 SUCCESS  66
010111111   21   13   19   24   20   32   28   37 17.780302 0.022935 SUCCESS  67
011000111   34   28   20   22   23   17   28   26  8.578782 0.379064 SUCCESS  68
011001111   24   22   23   22   25   29   17   21  4.297759 0.829309 SUCCESS  69
011010111   22   19   33   32   20   30   24   25  9.232156 0.323092 SUCCESS  70
011011111   32   22   32   26   19   13   19   15 16.964742 0.030478 SUCCESS  71
011101111   26   23   28   23   19   29   19   21  4.679721 0.791195 SUCCESS  72
011111111   31   27   29   23   18   27   15   28  9.426117 0.307633 SUCCESS  73
100000000   21   22   24   34   28   21   28   22  6.477659 0.593887 SUCCESS  74
100010000   28   23   18   26   23   26   21   27  3.443143 0.903557 SUCCESS  75
100100000   23   23   24   24   27   22   21   33  4.333506 0.825850 SUCCESS  76
100101000   24   32   26   24   22   21   27   31  5.436364 0.710080 SUCCESS  77
100110000   20   30   32   24   27   20   20   27  6.816592 0.556544 SUCCESS  78
100111000   25   28   18   31   30   28   29   22  7.165456 0.518891 SUCCESS  79
101000000   22   30   26   24   23   26   25   20  2.714965 0.950953 SUCCESS  80
101000100   31   24   24   21   15   25   25   17  8.441091 0.391610 SUCCESS  81
101001000   24   24   23   22   33   21   17   27  6.569674 0.583690 SUCCESS  82
101001100   28   29   27   26   26   28   24   18  4.241491 0.834704 SUCCESS  83
101010000   22   26   32   17   18   24   29   26  7.866492 0.446619 SUCCESS  84
101010100   24   26   19   19   16   18   23   16 10.378705 0.239445 SUCCESS  85
101011000   28   24   28   17   25   28   30   23  5.401941 0.713878 SUCCESS  86
101011100   22   18   22   27   20   34   30   31 10.409819 0.237431 SUCCESS  87
101100000   25   24   27   19   33   25   27   26  5.088825 0.748042 SUCCESS  88
101100100   22   21   25   23   31   26   25   28  3.351128 0.910432 SUCCESS  89
101101000   28   18   22   16   24   21   30   20  8.161073 0.417896 SUCCESS  90
101101100   20   24   11   25   30   20   30   20 12.745283 0.120919 SUCCESS  91
101110000   20   26   23   24   22   33   23   31  6.325403 0.610832 SUCCESS  92
101110100   25   27   19   25   25   28   17   15  8.178285 0.416252 SUCCESS  93
101111000   21   25   30   32   29   33   28   29  9.760416 0.282246 SUCCESS  94
101111100   21   18   30   26   18   22   22   19  7.118455 0.523908 SUCCESS  95
110000000   20   23   28   26   28   23   32   19  5.875919 0.661129 SUCCESS  96
110000010   26   22   28   21   22   28   20   18  4.738638 0.785111 SUCCESS  97
110000100   16   24   26   20   35   28   29   22 10.375396 0.239660 SUCCESS  98
110001000   19   25   16   25   26   20   24   26  5.297349 0.725374 SUCCESS  99
110001010   28   16   20   27   16   35   23   29 13.374164 0.099608 SUCCESS 100
110010000   20   24   32   23   21   19   27   29  6.265163 0.617556 SUCCESS 101
110010010   23   27   25   25   21   21   34   33  8.419245 0.393624 SUCCESS 102
110010100   23   27   22   31   20   24   23   31  5.215263 0.734340 SUCCESS 103
110011000   33   30   23   22   20   20   20   26  7.358092 0.498535 SUCCESS 104
110011010   25   19   24   20   35   25   33   34 13.893818 0.084575 SUCCESS 105
110100000   18   30   27   23   23   21   20   24  4.831977 0.775375 SUCCESS 106
110100010   22   17   19   23   22   24   28   16  7.668560 0.466497 SUCCESS 107
110100100   28   29   25   26   33   20   20   17  8.663516 0.371471 SUCCESS 108
110101000   25   21   29   14   20   29   33   30 12.163403 0.144061 SUCCESS 109
110101010   29   25   22   23   13   25   21   11 14.853689 0.062054 SUCCESS 110
110101100   34   23   21   17   24   20   32   21 10.560750 0.227851 SUCCESS 111
110110000   22   26   20   26   31   23   35   23  8.054494 0.428165 SUCCESS 112
110110010   20   19   22   27   36   29   32   14 16.213395 0.039426 SUCCESS 113
110110100   29   22   31   28   28   29   21   24  5.479393 0.705322 SUCCESS 114
110111000   29   24   36   22   28   24   24   25  7.428261 0.491208 SUCCESS 115
110111010   28   27   30   25   26   29   22   18  5.164953 0.739809 SUCCESS 116
110111100   19   23   30   21   20   35   26   30 10.155618 0.254273 SUCCESS 117
111000000   21   30   24   26   24   31   23   28  4.419563 0.817426 SUCCESS 118
111000010   26   33   27   25   34   20   21   22  9.003773 0.341978 SUCCESS 119
111000100   16   27   23   30   29   30   25   26  7.037693 0.532571 SUCCESS 120
111000110   21   14   25   24   27   19   20   24  7.440177 0.489968 SUCCESS 121
111001000   24   25   30   23   22   21   21   24  2.663331 0.953679 SUCCESS 122
111001010   24   28   21   35   21   24   21   36 12.495055 0.130445 SUCCESS 123
111001100   28   32   30   22   24   25   18   26  6.435954 0.598520 SUCCESS 124
111010000   22   25   22   22   17   26   13   22  8.922350 0.348889 SUCCESS 125
111010010   25   26   24   13   33   26   19   22 10.356860 0.240867 SUCCESS 126
111010100   25   20   24   24   26   24   26   23  1.155341 0.997064 SUCCESS 127
111010110   24   30   24   19   24   27   32   20  6.138725 0.631696 SUCCESS 128
111011000   25   25   21   31   22   21   25   19  4.349393 0.824305 SUCCESS 129
111011010   33   24   23   30   26   23   20   29  6.461771 0.595651 SUCCESS 130
111011100   21   31   27   18   29   26   20   31  8.028677 0.430674 SUCCESS 131
111100000   27   20   25   19   23   26   24   23  2.637514 0.955010 SUCCESS 132
111100010   19   18   29   32   24   32   18   37 17.231520 0.027787 SUCCESS 133
111100100   31   15   35   27   23   19   37   24 18.689200 0.016613 SUCCESS 134
111100110   31   26   24   30   25   33   21   23  7.013200 0.535209 SUCCESS 135
111101000   16   22   29   23   25   22   20   16  8.278906 0.406711 SUCCESS 136
111101010   21   15   26   23   18   23   22   17  8.803194 0.359170 SUCCESS 137
111101100   18   22   19   23   27   25   32   22  6.289656 0.614821 SUCCESS 138
111101110   28   28   29   24   27   29   21   22  3.919769 0.864289 SUCCESS 139
111110000   26   21   24   23   25   20   20   22  2.585879 0.957606 SUCCESS 140
111110010   29   19   31   39   19   24   31   27 16.385510 0.037183 SUCCESS 141
111110100   21   24   27   24   22   19   18   25  4.017742 0.855519 SUCCESS 142
111110110   24   25   18   20   23   26   29   27  3.951544 0.861469 SUCCESS 143
111111000   17   24   33   20   15   23   22   32 12.796918 0.119031 SUCCESS 144
111111010   32   15   23   19   19   22   18   19 11.955541 0.153199 SUCCESS 145
111111100   24   21   35   31   20   28   22   37 15.444837 0.051052 SUCCESS 146
111111110   31   27   29   23   18   27   15   28  9.426117 0.307633 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   23   18   24   29   24   35   31   20 10.155618 0.254273 SUCCESS   0
000000011   22   22   30   24   22   37   40   23 19.190319 0.013874 SUCCESS   1
000000101   28   23   28   31   28   42   29   32 20.048906 0.010153 SUCCESS   2
000000111   28   23   20   20   25   36   21   25  8.494049 0.386755 SUCCESS   3
000001001   20   24   25   22   29   17   13   18 11.540480 0.172914 SUCCESS   4
000001011   23   30   27   35   31   33   22   24 11.692073 0.165481 SUCCESS   5
000001101   22   19   23   25   25   24   35   27  6.647125 0.575139 SUCCESS   6
000001111   31   30   21   17   20   35   16   23 14.636560 0.066610 SUCCESS   7
000010001   15   29   22   25   23   23   15   23  8.889251 0.351725 SUCCESS   8
000010011   22   28   30   26   21   18   19   14 10.270803 0.246531 SUCCESS   9
000010101   26   30   22   23   22   32   30   30  7.115145 0.524262 SUCCESS  10
000010111   26   24   29   28   26   28   20   19  4.274590 0.831538 SUCCESS  11
000011001   22   22   25   33   24   22   32   25  6.351220 0.607953 SUCCESS  12
000011011   28   27   28   21   23   24   29   26  2.970490 0.936196 SUCCESS  13
000011101   24   28   26   26   19   25   24   30  3.359734 0.909799 SUCCESS  14
000011111   28   20   27   15   17   32   16   15 16.895897 0.031212 SUCCESS  15
